user_id,posted,item_id,recommend,review
OneEyedWolf,2015-01-10,340460,1,2
SgtCwispy,2013-12-01,44320,1,2
SgtCwispy,2015-07-21,252950,1,2
SgtCwispy,2014-12-13,72850,1,2
thefailgrenade,2014-04-08,265930,1,2
thefailgrenade,2014-02-21,209080,1,2
SpookySpazo,2015-02-21,301520,1,2
SpookySpazo,2016-03-04,247080,1,2
SpookySpazo,2015-11-03,401920,1,2
sgp_solarglow,2016-01-22,274940,1,2
FuckingWallNuts,2014-08-02,304930,1,2
frompanem,2015-11-08,72850,1,2
frompanem,2012-07-07,440,1,2
76561198029591433,2015-11-20,730,1,2
76561198025231200,2014-03-28,211600,1,2
76561198025231200,2014-04-06,211740,1,2
76561198025231200,2014-06-26,72850,1,2
76561198025231200,2014-04-04,203140,1,2
76561198025231200,2014-03-25,8870,1,1
76561198025231200,2012-03-08,8190,1,2
76561198025231200,2011-12-27,8980,1,2
76561198025231200,2011-07-04,33220,1,2
76561198025231200,2010-12-20,440,1,2
76561198108415635,2016-01-30,238910,0,1
76561198108415635,2015-10-29,6900,0,1
76561198108415635,2016-02-07,284770,0,0
76561198108415635,2016-02-28,221380,1,2
76561198108415635,2016-02-23,265930,1,2
76561198108415635,2016-02-23,307230,1,2
76561198108415635,2016-02-23,17390,1,2
76561198108415635,2016-02-07,301910,1,2
76561198108415635,2015-11-25,105600,1,2
76561198108415635,2014-11-22,9480,1,2
EPICTIME,2014-05-08,91310,1,2
EPICTIME,2014-04-01,224480,1,2
EPICTIME,2014-03-31,240,1,2
EPICTIME,2014-04-26,243780,1,1
Saephin,2016-01-23,286160,1,2
Saephin,2014-09-27,268750,1,2
Saephin,2014-06-27,237930,1,2
Saephin,2014-03-09,205100,1,1
Saephin,2014-03-09,248820,1,2
Saephin,2014-03-09,238960,1,2
Saephin,2013-07-28,107100,1,2
Saephin,2013-07-21,105600,1,2
Saephin,2012-07-13,56400,1,2
xdangerouscereallyx,2016-04-10,360870,1,2
76561198066151913,2014-07-25,302270,1,2
76561198070572729,2015-12-26,306130,0,1
TM87KEK,2015-11-06,360870,1,1
sain1000,2015-10-15,218620,0,0
BokuNoSekai,2012-04-20,440,1,2
BokuNoSekai,2016-01-17,417860,0,1
BokuNoSekai,2016-09-09,57690,1,2
BokuNoSekai,2016-01-25,212480,1,2
BokuNoSekai,2015-08-29,356670,1,2
BokuNoSekai,2015-06-11,730,1,2
BokuNoSekai,2014-08-15,239030,1,2
BokuNoSekai,2014-07-23,265930,1,2
BokuNoSekai,2014-07-23,4000,1,1
76561198085660316,2014-10-02,323500,1,2
76561198085660316,2015-12-13,730,1,2
76561198085660316,2014-12-29,35450,1,2
76561198075020222,2015-11-27,380600,1,2
VespDaSnowLeopard,2015-01-30,335240,1,2
VespDaSnowLeopard,2013-12-13,440,1,2
salmonaus,2013-12-08,230410,1,2
salmonaus,2013-12-08,55230,1,2
salmonaus,2013-12-08,49520,1,2
salmonaus,2013-12-08,8980,1,2
salmonaus,2013-12-08,440,1,2
saltYplayZ,2016-07-13,730,1,2
76561198062110429,2015-07-11,306130,1,2
76561198062110429,2016-03-22,435870,1,1
76561198062110429,2015-11-11,377160,1,1
76561198062110429,2016-06-21,480630,1,2
76561198062110429,2016-06-18,211420,1,1
76561198062110429,2016-01-30,219150,1,2
76561198068225657,2014-07-31,218620,1,2
76561198093164941,2016-04-21,440,1,2
76561198190566845,2016-06-25,730,1,2
SambaWarKiddo,2016-08-17,501760,0,0
SambaWarKiddo,2016-07-30,431360,0,1
SambaWarKiddo,2014-04-15,238320,1,2
SambaWarKiddo,2014-05-31,6550,1,1
SambaWarKiddo,2015-11-20,401920,1,2
SambaWarKiddo,2014-01-06,55230,1,2
SambaWarKiddo,2013-12-20,45700,1,1
SambaWarKiddo,2013-12-16,206420,1,2
SambaWarKiddo,2014-01-14,237370,1,2
SambaWarKiddo,2016-09-15,508590,0,0
Sick_Sim,2016-08-28,304050,0,1
Sick_Sim,2015-05-31,236390,1,2
Sick_Sim,2015-05-31,271590,1,2
Sick_Sim,2014-06-08,218230,1,2
Sick_Sim,2014-05-23,107410,1,2
76561198089509654,2015-06-15,221100,0,0
76561198089509654,2015-06-15,33930,1,2
76561198140481599,2016-02-17,377160,1,2
76561198140481599,2014-10-20,105600,1,2
76561198140481599,2016-06-11,379720,1,2
76561198140481599,2015-09-05,2280,1,2
keamy911,2016-08-07,219990,1,2
keamy911,2015-09-26,370240,0,1
keamy911,2016-01-02,234630,1,2
keamy911,2016-08-12,275850,0,0
76561198087854030,2014-11-02,230410,1,2
76561198015397224,2014-08-19,24960,1,2
76561198015397224,2014-07-08,226700,0,0
76561198050680344,2015-11-15,218620,0,1
76561198107130734,2014-10-13,730,1,2
ritzhi,2014-06-22,440,1,2
sanaret,2015-05-15,310360,1,1
SandvichMan,2014-10-06,236430,1,2
Armedxxp,2015-05-15,326410,1,2
gjgfuj,2015-05-16,321060,1,2
gjgfuj,2015-01-17,8930,1,2
gjgfuj,2015-05-16,321060,1,2
gjgfuj,2015-01-17,8930,1,2
76561198042253256,2014-11-03,247240,1,2
76561198042253256,2016-06-27,413150,1,2
76561198042253256,2015-02-28,221380,1,2
76561198042253256,2014-11-28,249630,1,2
TheSanicTheHedgehog,2015-01-18,730,1,2
TheSanicTheHedgehog,2014-12-19,204360,1,2
TheSanicTheHedgehog,2016-01-22,383980,1,2
76561198298830010,2016-06-17,363970,1,2
76561198298830010,2016-05-31,346110,1,2
76561198298830010,2016-06-14,570,0,1
Mr_samurai_man,2015-08-12,271590,1,2
Mr_samurai_man,2015-08-12,248820,1,1
Mr_samurai_man,2015-08-12,72850,1,2
Mr_samurai_man,2015-08-12,218620,1,2
Mr_samurai_man,2015-08-12,49520,1,2
Sansomar,2014-11-27,4000,1,1
76561198081934209,2014-06-23,230410,1,2
76561198059987084,2012-08-26,440,1,2
heyitissantooo,2014-04-14,269310,1,2
heyitissantooo,2011-09-08,440,1,2
heyitissantooo,2012-04-24,57740,0,1
heyitissantooo,2013-11-26,40800,1,2
heyitissantooo,2016-09-12,269210,0,0
heyitissantooo,2011-12-30,45710,1,1
heyitissantooo,2011-12-27,65800,1,2
heyitissantooo,2011-12-26,41600,1,2
flamelight,2014-12-17,322330,1,2
flamelight,2015-08-13,349580,1,2
flamelight,2014-12-01,270210,1,2
flamelight,2014-11-26,219740,1,1
211011374,2016-03-22,391220,1,2
battlefrog,2016-07-01,475230,1,1
battlefrog,2016-07-13,382110,1,2
battlefrog,2014-11-04,9870,1,2
battlefrog,2015-02-19,351570,1,2
battlefrog,2016-03-01,224540,0,1
battlefrog,2016-06-23,440,1,1
battlefrog,2016-02-04,349040,1,2
battlefrog,2015-01-12,212480,1,2
battlefrog,2014-12-23,4000,1,2
battlefrog,2013-04-01,730,1,2
stksam,2014-06-18,730,1,2
stksam,2015-10-24,319630,1,2
Kyuok,2013-12-14,211820,1,2
splitdip,2015-05-11,570,1,2
splitdip,2013-12-08,242880,1,2
splitdip,2012-12-10,4000,1,2
splitdip,2013-06-29,440,1,1
splitdip,2015-11-30,339800,1,2
splitdip,2014-09-19,206420,1,2
splitdip,2014-11-03,273350,1,2
p893629682,2015-12-25,334230,1,2
p893629682,2015-12-22,8870,1,2
p893629682,2013-08-17,230410,1,2
p893629682,2015-04-07,570,0,0
p893629682,2015-11-09,363970,0,1
p893629682,2016-03-30,252950,0,0
76561198068204503,2014-06-15,1520,1,2
76561198068204503,2014-04-08,265930,1,2
pigmysaladpie,2015-04-08,206210,1,2
pigmysaladpie,2016-07-24,319630,1,2
pigmysaladpie,2015-10-30,370100,1,2
pigmysaladpie,2014-09-25,248570,1,2
Notasbadashitler,2015-12-12,213650,1,1
-SatansLittleHelper-,2015-05-20,730,1,2
76561198056772858,2015-04-25,730,1,2
ColeGoddamnPhelps,2014-07-12,730,1,2
killjoy149,2016-06-06,449540,1,2
killjoy149,2014-05-25,233450,1,1
killjoy149,2014-12-05,299640,1,2
killjoy149,2016-02-17,434260,1,2
killjoy149,2014-06-20,299540,1,2
killjoy149,2015-09-22,282140,1,2
killjoy149,2013-07-07,230310,1,2
killjoy149,2014-10-07,321060,1,2
killjoy149,2014-03-22,218620,1,2
76561198084878187,2014-06-28,218620,1,2
76561198034223204,2014-03-26,7670,1,2
76561198034223204,2013-12-30,8870,1,2
76561198090446169,2014-01-02,230410,1,2
76561198090446169,2014-01-02,230410,1,2
Soracaz,2016-08-29,275850,0,1
Lolsausages,2016-07-04,251570,1,2
Lolsausages,2016-06-27,242760,1,1
Lolsausages,2016-04-19,48240,0,1
Lolsausages,2015-10-04,730,1,2
saviscool,2013-12-02,4000,1,2
saviscool,2012-08-20,730,1,2
11567jj,2013-12-10,51100,1,2
regester,2014-10-11,241260,1,2
regester,2014-04-12,219640,1,2
76561198095923468,2016-09-15,227940,1,2
76561198095923468,2016-05-01,242860,1,2
76561198095923468,2015-11-19,211820,1,2
sbeghen,2015-05-09,730,1,2
sonyghazi,2015-03-10,227300,1,2
sonyghazi,2013-12-07,8600,1,2
sonyghazi,2015-07-11,730,1,1
76561198091613577,2016-01-11,429050,1,2
76561198091613577,2014-10-12,35420,0,1
76561198091613577,2015-08-22,251170,0,1
76561198091613577,2014-05-13,293320,0,0
76561198091613577,2014-06-11,306660,1,2
76561198091613577,2016-04-12,452320,0,1
76561198091613577,2015-08-20,361330,0,0
76561198091613577,2014-07-15,292180,0,1
76561197989758447,2015-11-27,263280,0,0
76561197989758447,2015-09-07,224600,0,0
76561197989758447,2015-05-20,236390,0,1
76561197989758447,2014-03-19,49520,1,2
76561197989758447,2014-03-19,91310,0,0
Batthew,2016-06-10,730,1,2
Batthew,2016-09-05,337000,1,2
Batthew,2016-08-08,211820,1,2
Batthew,2016-08-13,275850,0,1
Batthew,2014-11-06,319510,1,2
scarcityy,2013-06-26,226700,0,0
76561198016487628,2014-04-06,252490,1,2
DoctorCryies,2014-12-19,311340,1,2
33334scat,2014-04-27,220240,1,2
76561198081059406,2015-08-22,352460,1,2
gabrielschmid,2014-09-10,257710,1,2
gabrielschmid,2014-08-06,440,1,2
thesynna,2016-08-27,364360,1,2
thesynna,2014-12-23,218230,1,2
thesynna,2014-04-13,209870,1,2
scoot88,2014-07-02,113200,1,2
ScorchingShadow,2015-03-07,730,1,2
Mig-21pls,2013-12-24,221640,1,2
Effied,2014-05-02,440,1,2
Effied,2014-06-06,243870,1,2
Unscripteddd,2016-09-05,730,1,2
DoctorZues,2013-07-11,32370,1,2
DoctorZues,2013-07-11,7670,1,2
DoctorZues,2012-10-25,550,1,2
DrScully,2015-04-19,339610,0,1
76561198000694266,2014-10-02,323500,0,0
76561198000694266,2016-01-15,377160,0,0
76561198035811318,2015-10-10,221100,1,2
DarkestYT,2016-05-01,433340,1,2
DarkestYT,2015-12-21,440,1,2
Seaeco,2014-03-13,221100,0,0
Seaeco,2014-05-25,206440,1,2
worldtradecentre,2014-03-16,51100,1,2
worldtradecentre,2016-05-02,570,1,2
worldtradecentre,2015-07-10,200710,1,2
worldtradecentre,2013-12-14,211820,1,2
_Seal,2014-08-12,99700,1,2
_Seal,2014-03-03,250600,1,2
sealyx,2015-07-11,271590,1,2
sealyx,2015-09-09,265930,1,1
sealyx,2015-09-09,332570,1,2
sealyx,2015-09-09,284160,1,2
sealyx,2015-09-09,4000,1,2
sealyx,2015-09-09,440,1,2
sealyx,2013-08-27,206420,1,2
76561198055853856,2015-07-02,730,1,1
76561198055853856,2015-07-24,570,1,2
seblyftw,2014-01-02,4000,1,2
seblyftw,2014-12-06,730,1,2
seblyftw,2013-12-28,48720,1,2
seblyftw,2014-06-03,440,1,2
76561198075427390,2016-05-08,331200,1,2
76561198075427390,2016-05-08,34900,1,1
76561198174303610,2015-07-10,304050,0,0
76561198174303610,2015-05-08,227940,1,1
76561198174303610,2015-04-10,346010,1,2
76561198174303610,2015-04-04,440,1,2
SeedyDog,2016-07-23,244210,1,2
Gotenks7374,2014-07-12,236430,1,2
davo27,2016-01-28,391540,1,2
76561198065300159,2015-01-19,440,1,2
76561198075036474,2014-03-11,440,1,2
AzaZog,2014-02-18,4000,1,2
AzaZog,2015-03-24,107410,1,2
AzaZog,2014-12-23,94000,1,2
AzaZog,2014-04-16,730,1,2
senastheminer,2016-08-17,317400,1,2
senastheminer,2016-06-12,208670,1,2
76561198065043410,2014-06-25,265630,1,2
76561198065043410,2014-06-25,218620,0,1
76561198082666592,2015-10-09,730,1,2
76561198052805342,2015-12-23,313120,1,2
76561198052805342,2015-11-11,113400,1,2
76561198052805342,2015-11-07,311210,1,2
76561198052805342,2016-08-19,230410,1,2
76561198052805342,2016-08-06,383980,1,2
76561198052805342,2016-08-06,381210,1,1
76561198052805342,2015-12-11,39000,1,2
76561198052805342,2015-10-03,319510,1,2
76561198052805342,2015-09-07,369400,0,1
76561198052805342,2014-12-25,218620,1,2
HOGANKWOK,2015-06-27,317400,1,2
HOGANKWOK,2015-05-24,252530,1,2
HOGANKWOK,2015-05-22,730,1,2
HOGANKWOK,2015-06-20,271590,1,2
HOGANKWOK,2015-09-21,218620,0,1
HOGANKWOK,2015-06-05,301760,0,0
senpai_the_slutty,2015-05-02,271590,0,0
senpai_the_slutty,2015-04-18,245170,1,2
senpai_the_slutty,2015-03-13,204630,1,1
senpai_the_slutty,2015-02-22,222880,1,2
senpai_the_slutty,2013-10-29,550,1,2
Lannisterandregards,2014-11-26,211420,1,2
Lannisterandregards,2015-05-31,374570,1,2
Lannisterandregards,2015-04-26,236430,1,2
lavitz_reinhart,2014-09-13,313740,0,1
lavitz_reinhart,2014-04-04,247730,1,2
486259317,2016-03-16,391540,1,2
486259317,2015-04-02,252330,1,1
486259317,2014-12-12,332800,1,2
486259317,2014-08-18,312990,1,2
486259317,2014-02-13,4000,1,1
SergeantMason,2016-07-18,437220,1,2
SergeantMason,2016-03-28,369290,1,2
SergeantMason,2016-09-02,490650,1,2
sergei_from_kazakhstan,2011-12-27,12810,1,1
sergioxks1,2016-06-14,364420,1,2
sergioxks1,2015-12-09,322330,1,1
sergioxks1,2016-07-14,262060,1,1
sergioxks1,2016-07-27,200210,1,2
aeon5ind,2016-03-24,730,1,2
76561198104448535,2016-07-24,264710,1,2
76561198104448535,2016-03-08,322500,0,0
76561198104448535,2016-01-12,218620,1,2
76561198104448535,2016-08-11,205100,0,0
SchmokeZ,2015-11-21,730,1,2
SchmokeZ,2015-05-29,31280,0,0
SchmokeZ,2015-05-29,440,1,2
sesepe,2014-06-20,304930,1,2
76561198034392042,2014-08-19,313340,1,2
76561198034392042,2015-04-25,265300,1,2
76561198034392042,2014-08-20,221910,1,2
76561198034392042,2014-08-19,203730,1,2
76561198034392042,2014-08-19,224460,1,2
76561198034392042,2014-08-19,225080,1,2
76561198034392042,2014-08-19,107100,1,2
76561198034392042,2014-08-19,219890,1,2
SeviHusky,2014-02-10,72850,1,2
76561198045476116,2014-12-25,48700,1,2
76561198073819878,2014-10-15,730,1,2
76561198070921973,2014-08-11,251060,1,2
lescrepe,2016-01-17,405640,1,1
lescrepe,2014-06-28,232790,0,0
lescrepe,2014-06-14,219150,1,2
lescrepe,2014-04-25,400,1,2
lescrepe,2014-03-18,620,1,2
lescrepe,2014-01-26,48000,1,2
Sgt_Ciege,2016-02-10,22370,1,2
Sgt_Ciege,2016-02-10,377160,1,2
Sgt_Ciege,2015-12-27,22330,1,2
Sgt_Ciege,2015-12-27,72850,1,2
Sgtcook,2015-12-15,369200,1,2
Sgtcook,2015-10-29,4000,1,2
76561198019644374,2011-07-08,4000,1,2
76561198019644374,2011-06-05,620,1,2
lesalex,2014-08-30,570,1,2
1stpionpaul,2015-01-13,321300,1,2
76561197991856503,2013-12-30,220240,0,0
76561197991856503,2011-03-21,440,1,2
shockwave760,2013-12-25,224260,1,1
shockwave760,2013-11-26,104700,1,2
Shabutie_,2015-10-14,335330,0,0
thehitman35,2015-09-16,338170,1,2
76561198063986589,2014-08-08,15620,1,2
76561198063986589,2014-01-07,17080,1,2
shadimar6969,2015-01-01,218620,1,2
76561198151855034,2016-08-25,381210,1,1
76561198151855034,2015-02-20,730,1,2
seveneightnine,2014-07-11,244630,0,0
seveneightnine,2016-09-13,273350,0,1
seveneightnine,2016-05-20,209870,0,0
seveneightnine,2015-05-22,271290,0,1
seveneightnine,2014-08-10,301520,0,0
seveneightnine,2014-06-16,4920,1,2
seveneightnine,2014-06-16,249050,1,2
seveneightnine,2014-01-20,252490,1,2
Shadowfire6661,2016-07-20,301520,1,2
76561198059468403,2014-02-24,21090,1,2
ShadowKnight332,2014-05-14,247910,1,2
ShadowKnight332,2014-04-07,206210,1,2
ShadowKnight332,2014-03-08,270210,1,2
ShadowKnight332,2014-03-03,205870,1,2
ShadowKnight332,2014-02-04,39000,1,2
ShadowKnight332,2013-12-27,38720,1,2
ShadowKnight332,2014-03-06,218980,1,2
ShadowKnight332,2015-02-10,273350,1,2
ShadowKnight332,2014-03-03,221640,1,2
76561198043640604,2014-09-05,265550,1,2
76561198043640604,2014-10-16,105600,1,2
shadowpulse29,2015-12-23,298630,1,1
shadowpulse29,2015-12-23,298240,1,2
shadowpulse29,2015-10-20,33220,0,0
shadowpulse29,2015-07-20,334230,1,2
shadowpulse29,2015-07-06,263980,1,2
shadowpulse29,2015-01-02,310370,1,2
shadowpulse29,2014-06-08,250420,1,2
Man_Bear_Shark,2014-08-02,218620,1,2
76561198057905001,2016-06-27,107410,0,1
76561198057905001,2016-06-27,377160,1,2
76561198057905001,2016-06-27,55230,1,2
76561198057905001,2016-06-27,200210,1,1
Elementico,2015-11-14,322330,1,2
76561198065304760,2015-09-27,295110,0,0
76561198065304760,2015-09-06,232090,1,2
shaman3soul3,2016-08-16,10,1,2
shanedee,2013-12-15,265210,1,2
76561198054978091,2014-03-28,20,0,1
76561198054978091,2014-03-21,440,1,2
Shanks-From-The-Anime-Group,2015-05-17,730,1,2
Shanks-From-The-Anime-Group,2015-07-13,339800,1,2
shapes2004,2016-05-03,99900,1,2
shapes2004,2016-05-07,312530,1,2
shapes2004,2016-03-23,391540,1,2
shapes2004,2016-02-23,304930,1,2
76561198049796309,2015-07-11,440,1,2
76561198049796309,2015-06-26,248570,1,2
76561198049796309,2014-12-08,72850,1,2
76561198049796309,2014-11-29,298630,1,2
76561198049796309,2014-07-13,250600,1,2
76561198049796309,2014-06-30,218230,1,2
TheHomePage,2015-04-10,226700,1,2
TheHomePage,2015-02-22,218230,1,2
Shatteredflame,2014-02-24,208090,1,2
gottabesaints,2014-03-30,49520,1,2
gottabesaints,2013-07-11,730,1,2
TheOfficalDiabl0,2015-04-24,72850,1,2
TheOfficalDiabl0,2016-03-24,323370,1,2
76561198202443306,2015-12-05,730,1,2
76561198202443306,2015-12-08,304050,0,1
76561198202443306,2015-12-08,268420,0,0
76561198202443306,2015-12-06,4000,1,2
76561198057609562,2016-07-28,381210,1,2
76561198086666210,2014-01-06,440,1,2
76561198007309128,2016-08-24,264710,1,2
76561198007309128,2014-01-09,235460,1,2
76561198007309128,2012-12-08,202970,0,1
76561198025788203,2016-08-05,337320,1,2
76561198025788203,2014-06-24,219740,1,2
76561198068777697,2014-06-24,203140,1,2
76561198068777697,2015-03-13,211820,1,2
76561198068777697,2016-09-14,252950,1,2
76561198068777697,2015-03-13,730,1,2
76561198085080390,2016-06-25,236390,1,2
76561198085080390,2016-06-25,231430,1,2
76561198085080390,2015-12-16,271590,1,2
76561198085080390,2015-09-19,209000,1,1
76561198085080390,2014-01-01,105600,1,2
76561198085080390,2013-12-24,440,1,2
SheriffMcCringle,2014-06-23,8190,1,2
76561198071846149,2013-12-02,218620,1,2
fagulol,2016-03-28,730,1,2
chmoru1471,2014-07-28,570,1,2
ShiFt-exe,2014-12-13,265930,1,1
ShiFt-exe,2014-11-14,730,1,2
76561198025979243,2014-02-03,730,1,2
76561198144440845,2016-01-26,4000,1,2
76561198144440845,2016-02-07,105600,1,2
Shiftyyyyyyyyy,2013-12-10,570,1,2
Shillo_,2016-06-26,252490,0,1
Shillo_,2014-06-27,259080,1,2
7656119808378646,2016-02-02,311210,1,2
76561198004011791,2016-05-27,233130,1,2
76561198004011791,2015-11-24,223470,1,2
76561198004011791,2015-10-03,570,1,2
76561198004011791,2015-08-15,284460,1,2
76561198004011791,2013-08-27,10680,0,1
76561198004011791,2013-08-27,1250,1,2
Shivosky,2015-11-05,8930,1,2
Shivosky,2013-04-13,219640,1,2
76561198007488623,2014-04-10,239350,1,2
76561198073796378,2015-10-09,245170,1,2
76561198073796378,2015-01-09,730,1,2
robotcoyote,2014-04-10,239350,1,2
76561198044666616,2015-12-29,72850,1,1
76561198081436358,2015-11-13,218620,0,1
76561198081436358,2014-12-01,233250,1,2
OficialShok,2016-05-31,264120,0,1
OficialShok,2016-05-31,363970,1,2
OficialShok,2016-04-23,252950,1,2
OficialShok,2016-04-23,407250,1,2
76561198060481049,2014-04-21,8930,1,2
76561198153158209,2016-07-02,236390,1,2
76561198044375508,2013-11-26,8930,1,2
76561198044592183,2015-08-06,307880,1,2
76561198044592183,2015-02-04,252490,1,2
76561197970895200,2014-10-17,440,1,2
Shredderman962,2014-07-04,63380,1,2
Shredderman962,2014-01-04,7670,1,1
Shredderman962,2016-04-17,370100,0,0
Shredderman962,2016-02-16,205230,1,2
Shredderman962,2014-09-10,253710,1,2
Shredderman962,2014-07-03,267610,0,1
Shredderman962,2014-01-04,22380,1,2
Shredderman962,2014-09-07,263960,1,2
Shredderman962,2016-04-17,47790,0,0
76561197992643903,2012-09-22,105430,1,2
shudipwnu,2014-07-13,730,1,2
Spriteling,2014-11-14,301520,0,0
akamexxswag,2015-06-28,105600,1,2
impurepaladin,2015-10-30,230410,1,2
impurepaladin,2016-03-14,359550,1,2
impurepaladin,2015-11-28,377160,1,2
impurepaladin,2015-10-30,252490,0,0
impurepaladin,2015-09-08,219640,1,2
impurepaladin,2013-12-04,48700,1,2
impurepaladin,2013-03-24,219340,1,2
impurepaladin,2013-03-23,41500,1,2
23745736,2014-07-20,301520,1,2
23745736,2015-06-15,252490,1,2
sickbubblez,2016-03-29,291550,1,2
sickbubblez,2015-11-21,377160,1,2
sickbubblez,2016-07-09,4000,1,2
sickbubblez,2016-02-26,386360,1,2
Siilan,2015-05-27,329490,1,2
Siilan,2015-03-19,304410,1,2
Siilan,2013-12-12,50300,1,1
76561198089291500,2014-07-29,290770,1,2
76561198089291500,2014-04-17,270550,1,2
76561198046562619,2015-01-24,212160,1,2
1silentsniper1,2011-01-07,41800,1,2
silentAggressor,2016-01-26,208650,1,2
silentAggressor,2011-12-28,24960,1,1
z3b1z,2013-12-01,219830,1,2
z3b1z,2014-01-14,244930,0,1
z3b1z,2013-05-29,211260,1,2
PRsvn,2013-12-11,570,1,2
PRsvn,2014-01-25,223710,1,2
76561198059053798,2015-05-03,9450,1,2
Sad0Panda,2014-04-26,264380,1,2
Sad0Panda,2014-11-22,334660,1,2
76561198046917409,2014-05-25,440,1,2
Silverimate47,2015-01-24,50300,1,2
76561198067439927,2014-01-11,204100,1,2
Simas1,2015-07-26,236390,0,0
Simas1,2015-07-22,227940,1,2
Simas1,2014-02-06,208090,1,2
whisperrrrrrr,2013-11-29,113200,1,2
whisperrrrrrr,2015-04-06,218680,1,2
whisperrrrrrr,2014-01-08,211820,1,2
whisperrrrrrr,2013-09-24,730,1,2
whisperrrrrrr,2013-11-26,218620,1,2
whisperrrrrrr,2016-09-09,49520,1,2
76561198157097087,2015-09-01,730,1,2
Snake8,2013-07-19,440,1,2
Snake8,2013-06-07,570,1,2
Snake8,2012-12-30,240,1,2
simplzzz123,2015-07-28,346110,1,1
simplzzz123,2015-01-28,295110,1,2
pannekoeken2,2014-06-10,108710,1,2
pannekoeken2,2016-07-08,274190,1,2
pannekoeken2,2016-05-28,379720,1,2
pannekoeken2,2016-03-19,261640,0,0
pannekoeken2,2016-07-08,107100,1,2
pannekoeken2,2016-04-10,273300,1,2
pannekoeken2,2016-02-20,356570,1,2
pannekoeken2,2015-05-22,22370,1,2
pannekoeken2,2013-12-28,204450,1,2
76561198017754022,2014-06-22,49520,0,0
76561198017754022,2016-08-16,319630,1,2
survivormaster,2014-05-06,252490,1,2
survivormaster,2016-01-22,225840,1,2
survivormaster,2014-08-01,251570,1,1
survivormaster,2014-07-12,304930,1,1
survivormaster,2014-05-17,17520,1,2
skuatz,2015-10-05,48700,1,2
look_at_the_damn_profile,2014-03-11,440,1,2
look_at_the_damn_profile,2014-01-10,233470,0,0
look_at_the_damn_profile,2013-02-21,207250,1,2
76561198000167222,2015-05-30,730,1,2
76561198058539753,2015-04-29,105600,1,2
76561198058539753,2016-03-19,410590,0,0
76561198058539753,2013-05-26,440,1,2
the_meat_shield,2014-03-23,220050,0,0
the_meat_shield,2014-03-30,55230,1,2
the_meat_shield,2014-01-28,1250,1,2
the_meat_shield,2015-05-05,271590,1,2
the_meat_shield,2015-09-20,34870,1,2
the_meat_shield,2015-03-30,313120,1,2
the_meat_shield,2014-03-14,239820,1,2
sirmalcolm,2014-12-14,227680,0,0
sirmalcolm,2013-01-16,219150,1,2
sirmalcolm,2012-12-22,2450,1,2
SimonB252,2016-02-16,730,1,2
76561198062236203,2016-06-21,381210,0,0
76561198062236203,2016-03-30,389570,1,2
76561198062236203,2016-01-12,428370,1,2
76561198062236203,2015-05-20,227940,1,2
76561198062236203,2013-05-06,550,1,2
ybot27,2015-07-31,49520,1,2
ybot27,2014-09-23,282440,1,2
76561198067559117,2014-11-02,17410,1,2
76561198067559117,2015-11-02,98200,1,2
76561198035605178,2014-04-14,218620,1,1
76561198035605178,2014-04-15,238430,1,1
76561198035605178,2012-08-28,8190,1,2
sirzabblepants,2014-09-08,227300,1,2
sirzabblepants,2015-09-07,257510,1,2
sirzabblepants,2015-02-02,211420,1,1
sirzabblepants,2014-03-17,8930,1,1
Squid-lel,2015-01-21,34900,0,0
76561198101648152,2016-01-04,440,0,0
76561198079079942,2015-12-07,377160,1,2
76561198013149300,2015-11-02,242920,1,1
76561198013149300,2015-11-02,255710,1,2
76561198013149300,2014-09-22,263760,1,2
76561198013149300,2016-06-07,431240,1,2
76561198013149300,2015-11-16,201510,0,0
76561198013149300,2015-11-02,252950,1,1
76561198013149300,2015-11-02,4000,1,2
76561198013149300,2015-11-02,730,1,2
elishabridge3,2015-11-26,4000,1,1
76561198019297801,2014-03-10,4000,1,2
76561198092985183,2015-07-21,346110,1,2
SirexPower,2016-04-23,388120,1,1
SirexPower,2015-05-04,301190,0,0
SirexPower,2015-05-12,299720,1,2
SirexPower,2015-08-17,245620,0,0
SirexPower,2015-05-12,315430,0,0
SirexPower,2015-07-21,214490,0,0
76561198084616658,2015-12-08,225540,1,2
76561197992681922,2016-01-20,262060,1,1
76561197992681922,2016-03-20,372000,0,1
76561197992681922,2016-04-17,374320,1,1
76561197992681922,2016-01-15,243470,0,0
76561197992681922,2015-10-31,385770,1,2
76561197992681922,2015-10-23,339400,1,2
76561197992681922,2015-03-15,255710,1,1
Alex5763,2014-08-04,252490,1,2
Alex5763,2016-06-17,730,1,2
Alex5763,2014-02-19,4000,1,2
Alex5763,2013-12-23,238430,1,2
76561198044207497,2016-02-21,730,1,2
sirscope,2015-04-03,307880,1,2
sirscope,2016-01-16,369200,1,2
sirscope,2015-06-01,251570,1,2
sirscope,2015-02-28,244160,1,2
SirThomas99,2016-04-23,220200,1,2
SirThomas99,2016-04-23,220200,1,2
watters81,2013-12-16,259080,1,2
watters81,2014-07-24,248820,1,2
watters81,2013-06-15,230410,1,2
76561198092998604,2015-12-12,296470,1,2
76561198092998604,2016-08-25,213670,1,2
SithBen,2013-11-29,204880,1,2
76561197982474515,2016-08-23,440,0,1
skauldrich,2014-01-24,440,1,2
skauldrich,2015-07-14,31280,1,2
76561198132717938,2016-07-05,353560,0,1
